CENTRAL_HISTORY_PROBE_SUMMARY={"total":136,"usable":90,"byAgency":{"meti":{"total":34,"usable":24},"jpo":{"total":24,"usable":15},"smea":{"total":18,"usable":7},"anre":{"total":60,"usable":44}}}
CENTRAL_HISTORY_USABLE={"agency":"jpo","year":2019,"kind":"zuikeyaku:kokyokoji","url":"https://www.jpo.go.jp/news/chotatsu/rakusatu/zuikeyaku/document/2019/2019_kokyokoji.xlsx","status":202,"ok":true,"bytes":2459,"xlsx":false,"html":true,"finalUrl":"https://www.jpo.go.jp/news/chotatsu/rakusatu/zuikeyaku/document/2019/2019_kokyokoji.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"jpo","year":2019,"kind":"grant:h1","url":"https://www.jpo.go.jp/news/chotatsu/rakusatu/hojokin/document/2019/2019_04_09.xlsx","status":202,"ok":true,"bytes":2459,"xlsx":false,"html":true,"finalUrl":"https://www.jpo.go.jp/news/chotatsu/rakusatu/hojokin/document/2019/2019_04_09.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"jpo","year":2019,"kind":"grant:h2","url":"https://www.jpo.go.jp/news/chotatsu/rakusatu/hojokin/document/2019/2019_10_03.xlsx","status":202,"ok":true,"bytes":2459,"xlsx":false,"html":true,"finalUrl":"https://www.jpo.go.jp/news/chotatsu/rakusatu/hojokin/document/2019/2019_10_03.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"smea","year":2018,"kind":"competitive-commission","url":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/koukyounyuusatuitaku2018.html","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/koukyounyuusatuitaku2018.html","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"smea","year":2018,"kind":"discretionary-commission","url":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/zuikei_itaku_2018.html","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/zuikei_itaku_2018.html","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"smea","year":2018,"kind":"grant:era-full","url":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/zuikei_hojo_h30fy04_3.html","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/zuikei_hojo_h30fy04_3.html","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"smea","year":2019,"kind":"discretionary-goods","url":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/zuikei_chouhi_2019.html","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/zuikei_chouhi_2019.html","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"smea","year":2019,"kind":"discretionary-commission","url":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/zuikei_itaku_2019.html","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/zuikei_itaku_2019.html","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"smea","year":2019,"kind":"grant:era-full","url":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/zuikei_hojo_r1fy04_3.html","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/zuikei_hojo_r1fy04_3.html","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"smea","year":2019,"kind":"grant:era-h1","url":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/zuikei_hojo_r1fy04_9.html","status":202,"ok":true,"bytes":2467,"xlsx":false,"html":true,"finalUrl":"https://www.chusho.meti.go.jp/koukai/nyusatsu/zuikei/zuikei_hojo_r1fy04_9.html","contentType":"text/html; charset=UTF-8"}
